Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Robby Wells,ElectRobbyWells,2011-11-07T00:00:00Z,407230590,male,United States of America,1968-04-10T00:00:00Z,52.0,,Democratic Party
Robert A. Agresta,robertagresta,2009-03-04T00:00:00Z,22840515,male,United States of America,1983-03-31T00:00:00Z,37.0,robertagresta,Republican Party
Robert Aderholt,Robert_Aderholt,2009-09-22T00:00:00Z,76452765,male,United States of America,1965-07-22T00:00:00Z,55.0,,Republican Party
Robert B. Bell,DelRBell,2011-03-28T00:00:00Z,273475760,male,United States of America,1967-04-23T00:00:00Z,53.0,,Republican Party
"Robert Bloxom, Jr.",RobBloxom,2014-02-28T00:00:00Z,2366288594,male,United States of America,1963-02-12T00:00:00Z,57.0,,Republican Party
Robert DeLeo,SpeakerDeLeo,,,male,United States of America,1950-03-27T00:00:00Z,70.0,,Democratic Party
Robert Garcia,RobertGarciaLB,2008-12-14T00:00:00Z,18120497,male,Peru,1977-12-02T00:00:00Z,42.0,robertgarcialb,Republican Party
Robert Garcia,RobertGarciaLB,2008-12-14T00:00:00Z,18120497,male,Peru,1977-12-02T00:00:00Z,42.0,robertgarcialb,Democratic Party
Robert Gibbs,PressSec,2017-01-10T00:00:00Z,818927131883356161,male,United States of America,1971-03-29T00:00:00Z,49.0,,Democratic Party
Robert H. Plymale,senatorplymale,,,male,United States of America,1955-02-21T00:00:00Z,65.0,,Democratic Party
Robert Hertzberg,hertzieLA,2009-07-10T00:00:00Z,55685994,male,United States of America,1954-11-19T00:00:00Z,65.0,,Democratic Party
Robert Hurt,RepRobertHurt,2011-01-06T00:00:00Z,234837632,male,United States of America,1969-06-16T00:00:00Z,51.0,,Republican Party
Robert J. Healey,roberthealey,2010-02-10T00:00:00Z,113100407,male,United States of America,1957-05-03T00:00:00Z,63.0,,independent politician
Robert Jones Portman,senrobportman,2014-07-08T00:00:00Z,2612307559,male,United States of America,1955-12-19T00:00:00Z,64.0,senrobportman,Republican Party
Robert Jones Portman,robportman,2014-07-08T00:00:00Z,2612307559,male,United States of America,1955-12-19T00:00:00Z,64.0,senrobportman,Republican Party
Robert Jones Portman,senrobportman,2009-01-12T00:00:00Z,18915145,male,United States of America,1955-12-19T00:00:00Z,64.0,senrobportman,Republican Party
Robert Jones Portman,robportman,2009-01-12T00:00:00Z,18915145,male,United States of America,1955-12-19T00:00:00Z,64.0,senrobportman,Republican Party
Robert Menendez,SenatorMenendez,2009-01-06T00:00:00Z,18695134,male,United States of America,1954-01-01T00:00:00Z,66.0,senatormenendez,Democratic Party
Robert Pittenger,RepPittenger,2012-11-15T00:00:00Z,950328072,male,United States of America,1948-08-15T00:00:00Z,72.0,,Republican Party
Robert Q. Williams,robertqwilliam1,2018-03-06T00:00:00Z,971090455474601984,male,United States of America,1964-07-12T00:00:00Z,56.0,,Democratic Party
Robert Reich,RBReich,2010-05-26T00:00:00Z,148529707,male,United States of America,1946-06-24T00:00:00Z,74.0,,Democratic Party
Robert Stivers,kysenatepres,,,male,United States of America,1961-12-24T00:00:00Z,58.0,,Republican Party
Robert Torricelli,bobtorricelli,2016-04-18T00:00:00Z,722095957077196800,male,United States of America,1951-08-27T00:00:00Z,69.0,,Democratic Party
Robin Kelly,RepRobinKelly,2013-04-09T00:00:00Z,1339931490,female,United States of America,1956-04-30T00:00:00Z,64.0,reprobinkelly,Democratic Party
Rocky De La Fuente,JoinRocky,,,male,United States of America,1954-10-10T00:00:00Z,66.0,,Democratic Party
Rod Blagojevich,governorrod,2010-05-31T00:00:00Z,150247918,male,United States of America,1956-12-10T00:00:00Z,63.0,,Democratic Party
Rod Blum,RepRodBlum,2015-01-06T00:00:00Z,2965083477,male,United States of America,1955-04-26T00:00:00Z,65.0,,Republican Party
Rodney Ellis,rodneyellis,2009-03-09T00:00:00Z,23438894,male,United States of America,1954-04-07T00:00:00Z,66.0,,Democratic Party
Rodney Frelinghuysen,USRepRodney,,t2086329777,male,United States of America,1946-04-29T00:00:00Z,74.0,usreprodney,Republican Party
Rodney L. Davis,RodneyDavis,2012-12-06T00:00:00Z,993153006,male,United States of America,1970-01-05T00:00:00Z,50.0,reprodneydavis,Republican Party
Roger Berliner,rogerberliner,2009-06-02T00:00:00Z,44129684,male,United States of America,1951-02-12T00:00:00Z,69.0,,Maryland Democratic Party
Roger Marshall,RogerMarshallMD,2013-03-03T00:00:00Z,1240107944,male,United States of America,1960-08-09T00:00:00Z,60.0,repmarshall,Republican Party
Roger Roth,senatorroth,2015-02-16T00:00:00Z,3040989796,male,United States of America,1978-02-05T00:00:00Z,42.0,,Republican Party
Roger Wicker,SenatorWicker,2011-03-11T00:00:00Z,264219447,male,United States of America,1951-07-05T00:00:00Z,69.0,senatorwicker,Republican Party
Roger Wicker,SenatorWicker,,264219447,male,United States of America,1951-07-05T00:00:00Z,69.0,senatorwicker,Republican Party
Roger Williams,RepRWilliams,2013-01-10T00:00:00Z,1077446982,male,United States of America,1949-09-13T00:00:00Z,71.0,,Republican Party
Roland Gutierrez,RolandForTexas,2011-02-22T00:00:00Z,256074273,male,United States of America,1970-09-01T00:00:00Z,50.0,,Democratic Party
Ron DeSantis,RepDeSantis,2018-12-06T00:00:00Z,1070738132881031169,male,United States of America,1978-09-14T00:00:00Z,42.0,,Republican Party
Ron DeSantis,RonDeSantisFL,2018-12-06T00:00:00Z,1070738132881031169,male,United States of America,1978-09-14T00:00:00Z,42.0,,Republican Party
Ron DeSantis,RepDeSantis,2012-02-08T00:00:00Z,487297085,male,United States of America,1978-09-14T00:00:00Z,42.0,,Republican Party
Ron DeSantis,RonDeSantisFL,2012-02-08T00:00:00Z,487297085,male,United States of America,1978-09-14T00:00:00Z,42.0,,Republican Party
Ron Estes,RepRonEstes,2017-04-19T00:00:00Z,854715071116849157,male,United States of America,1956-07-19T00:00:00Z,64.0,repronestes,Republican Party
Ron Johnson,SenRonJohnson,,,male,United States of America,1955-04-08T00:00:00Z,65.0,senronjohnson,Republican Party
Ron Johnson,SenRonJohnson,2011-01-03T00:00:00Z,233737858,male,United States of America,1955-04-08T00:00:00Z,65.0,senronjohnson,Republican Party
Ron Johnson,SenRonJohnson,2011-01-04T00:00:00Z,233737858,male,United States of America,1955-04-08T00:00:00Z,65.0,senronjohnson,Republican Party
Ron Kind,RepRonKind,2010-02-09T00:00:00Z,112740986,male,United States of America,1963-03-16T00:00:00Z,57.0,,Democratic Party
Ron Klein,repronklein,,,male,United States of America,1957-07-10T00:00:00Z,63.0,,Democratic Party
Ron Nirenberg,ron_nirenberg,2009-03-11T00:00:00Z,23773465,male,United States of America,1977-04-11T00:00:00Z,43.0,ron_nirenberg,nonpartisanism
Ron Paul,RonPaul,2011-04-24T00:00:00Z,287413569,male,United States of America,1935-08-20T00:00:00Z,85.0,,Libertarian Party
Ron Paul,RonPaul,2011-04-24T00:00:00Z,287413569,male,United States of America,1935-08-20T00:00:00Z,85.0,,Republican Party
Ron Reynolds,ronereynolds,,,male,United States of America,1973-01-01T00:00:00Z,47.0,,Democratic Party
Ron Wright (politician),RepRonWright,2019-01-03T00:00:00Z,1080854935535800320,male,United States of America,1953-04-08T00:00:00Z,67.0,,Republican Party
Ron Wyden,RonWyden,2011-02-10T00:00:00Z,250188760,male,United States of America,1949-05-03T00:00:00Z,71.0,wydenpress,Democratic Party
Ron Wyden,WydenPress,2011-02-10T00:00:00Z,250188760,male,United States of America,1949-05-03T00:00:00Z,71.0,wydenpress,Democratic Party
Ron Wyden,RonWyden,2011-05-03T00:00:00Z,292495654,male,United States of America,1949-05-03T00:00:00Z,71.0,wydenpress,Democratic Party
Ron Wyden,WydenPress,2011-05-03T00:00:00Z,292495654,male,United States of America,1949-05-03T00:00:00Z,71.0,wydenpress,Democratic Party
Ronald Mariano,RonMariano,,,male,United States of America,1946-10-31T00:00:00Z,74.0,,Democratic Party
Ronna Romney McDaniel,GOPChairwoman,2014-02-20T00:00:00Z,2353605901,female,United States of America,1973-01-19T00:00:00Z,47.0,,Republican Party
Ronny Jackson,RonnyJackson4TX,,,male,United States of America,1967-05-04T00:00:00Z,53.0,,Republican Party
Rory Lancman,RoryLancman,2009-03-29T00:00:00Z,27487492,male,United States of America,1969-03-01T00:00:00Z,51.0,,Democratic Party
Rosa Clemente,rosaclemente,2009-11-11T00:00:00Z,89207192,female,United States of America,1972-04-18T00:00:00Z,48.0,,Green Party of the United States
Rosa DeLauro,Rosa_DeLauro,2010-05-05T00:00:00Z,140519774,female,United States of America,1943-03-02T00:00:00Z,77.0,,Democratic Party
Rosa DeLauro,RosaDeLauro,2010-05-05T00:00:00Z,140519774,female,United States of America,1943-03-02T00:00:00Z,77.0,,Democratic Party
Rosa DeLauro,Rosa_DeLauro,2012-10-20T00:00:00Z,893496121,female,United States of America,1943-03-02T00:00:00Z,77.0,,Democratic Party
Rosa DeLauro,RosaDeLauro,2012-10-20T00:00:00Z,893496121,female,United States of America,1943-03-02T00:00:00Z,77.0,,Democratic Party
Rosario Marin,rosariomarin1,2011-06-02T00:00:00Z,309756676,female,Mexico,1958-08-04T00:00:00Z,62.0,,Republican Party
Roseanne Barr,TheRealRoseanne,2011-03-28T00:00:00Z,273542042,female,United States of America,1952-11-03T00:00:00Z,68.0,officialroseannebarr,Peace and Freedom Party
Roseanne Barr,TheRealRoseanne,2011-03-28T00:00:00Z,273542042,female,United States of America,1952-11-03T00:00:00Z,68.0,officialroseannebarr,Green Party of the United States
Roseanne Barr,TheRealRoseanne,2011-03-28T00:00:00Z,273542042,female,United States of America,1952-11-03T00:00:00Z,68.0,officialroseannebarr,Republican Party
Roslyn Tyler,DelRozTyler,2017-01-18T00:00:00Z,821819694160236544,female,United States of America,1961-07-18T00:00:00Z,59.0,,Democratic Party
Ross Spano,RossSpano,2012-06-11T00:00:00Z,605615715,male,United States of America,1966-07-16T00:00:00Z,54.0,,Republican Party
Roxann Robinson,DelRRobinson,2014-04-07T00:00:00Z,2432237755,female,United States of America,1956-01-11T00:00:00Z,64.0,,Republican Party
Roy Blunt,RoyBlunt,2011-10-12T00:00:00Z,389554914,male,United States of America,1950-01-10T00:00:00Z,70.0,royblunt,Republican Party
Roy Blunt,RoyBluntMO,2011-10-12T00:00:00Z,389554914,male,United States of America,1950-01-10T00:00:00Z,70.0,royblunt,Republican Party
Roy Blunt,RoyBlunt,2009-02-18T00:00:00Z,21269970,male,United States of America,1950-01-10T00:00:00Z,70.0,royblunt,Republican Party
Roy Blunt,RoyBluntMO,2009-02-18T00:00:00Z,21269970,male,United States of America,1950-01-10T00:00:00Z,70.0,royblunt,Republican Party
Roy Cooper,RoyCooperNC,2013-08-30T00:00:00Z,1712960918,male,United States of America,1957-06-13T00:00:00Z,63.0,,Democratic Party
Roy Moore,MooreSenate,,t2094652558,male,United States of America,1947-02-11T00:00:00Z,73.0,,Republican Party
Royce West,SenRoyceWest,,,male,United States of America,1952-09-26T00:00:00Z,68.0,roycewesttx,Democratic Party
Ruben Gallego,RepRubenGallego,2015-01-07T00:00:00Z,2966570782,male,United States of America,1979-11-20T00:00:00Z,40.0,reprubengallego,Democratic Party
Ruben Kihuen,RubenKihuen,2010-01-05T00:00:00Z,102178242,male,Mexico,1980-04-25T00:00:00Z,40.0,repkihuen,Democratic Party
Ruben Kihuen,RepKihuen,2017-01-03T00:00:00Z,816282029276938240,male,Mexico,1980-04-25T00:00:00Z,40.0,repkihuen,Democratic Party
Ruben Kihuen,RubenKihuen,2017-01-03T00:00:00Z,816282029276938240,male,Mexico,1980-04-25T00:00:00Z,40.0,repkihuen,Democratic Party
Ruben Kihuen,RepKihuen,2010-01-05T00:00:00Z,102178242,male,Mexico,1980-04-25T00:00:00Z,40.0,repkihuen,Democratic Party
"Rubén Díaz, Sr.",revrubendiaz,,,male,United States of America,1943-04-22T00:00:00Z,77.0,councilmanrevrubendiaz,Democratic Party
"Rubén Díaz, Sr.",revrubendiaz,,,male,Puerto Rico,1943-04-22T00:00:00Z,77.0,councilmanrevrubendiaz,Democratic Party
Rubén Hinojosa,USRepRHinojosa,2011-01-18T00:00:00Z,239905257,male,United States of America,1940-08-20T00:00:00Z,80.0,,Democratic Party
Rudy Giuliani,RudyGiuliani,2016-08-31T00:00:00Z,770781940341288960,male,United States of America,1944-05-28T00:00:00Z,76.0,,Republican Party
Rushern Baker,RushernBaker,,,male,United States of America,1958-10-24T00:00:00Z,62.0,ctyexecbaker,Democratic Party
Russ Carnahan,russcarnahan,2008-09-09T00:00:00Z,16212113,male,United States of America,1958-07-10T00:00:00Z,62.0,,Democratic Party
Russ Feingold,russfeingold,2008-10-14T00:00:00Z,16742806,male,United States of America,1953-03-02T00:00:00Z,67.0,,Democratic Party
Russ Fulcher,RussFulcher,2010-07-30T00:00:00Z,172944579,male,United States of America,1963-03-09T00:00:00Z,57.0,,Republican Party
Russell Holmes,VoteRussell,,,male,United States of America,1969-08-17T00:00:00Z,51.0,,Democratic Party
Russell Weiner,rj910,2009-03-20T00:00:00Z,25578761,male,United States of America,1970-01-01T00:00:00Z,50.0,,Republican Party
Ryan Costello,RepRyanCostello,,t2071089889,male,United States of America,1976-09-07T00:00:00Z,44.0,repryancostello,Republican Party
Ryan Sitton,ryansitton,2011-09-26T00:00:00Z,380544346,male,United States of America,1975-01-01T00:00:00Z,45.0,ryansitton4tx,Republican Party
Ryan Torrens,RyanforFLAG,,,male,United States of America,1985-04-17T00:00:00Z,35.0,ryanforflag,Democratic Party
Ryan Zinke,RepRyanZinke,2014-12-31T00:00:00Z,2953494478,male,United States of America,1961-11-01T00:00:00Z,59.0,,Republican Party
Sally Jewell,sallyjewell,2017-01-17T00:00:00Z,821446682860732416,female,United Kingdom,1956-02-21T00:00:00Z,64.0,,Democratic Party
Salud Carbajal,RepCarbajal,2017-01-02T00:00:00Z,816157667882373120,male,Mexico,1964-11-18T00:00:00Z,55.0,repcarbajal,Democratic Party
Sam Brownback,IRF_Ambassador,2018-02-02T00:00:00Z,289099943,male,United States of America,1956-09-12T00:00:00Z,64.0,,Republican Party
Sam Farr,RepSamFarr,,,male,United States of America,1941-07-04T00:00:00Z,79.0,repsamfarr,Democratic Party
Sam Graves,RepSamGraves,2009-04-08T00:00:00Z,29766367,male,United States of America,1963-11-07T00:00:00Z,57.0,repsamgraves,Republican Party
Sam Johnson,SamsPressShop,2011-02-08T00:00:00Z,249288197,male,United States of America,1930-10-11T00:00:00Z,90.0,samjohnsontx03,Republican Party
Sam Kooiker,standwithsam,,,male,Japan,1974-03-09T00:00:00Z,46.0,,Republican Party
Sam Kooiker,standwithsam,2011-02-14T00:00:00Z,252112833,male,Japan,1974-03-09T00:00:00Z,46.0,,Republican Party
Sam Liccardo,sliccardo,2009-07-31T00:00:00Z,61822673,male,United States of America,1970-04-16T00:00:00Z,50.0,samliccardo,Democratic Party
Sam Rasoul,Sam_Rasoul,2008-05-01T00:00:00Z,14617155,male,United States of America,1981-06-30T00:00:00Z,39.0,,Democratic Party
Sammuel Sanes,SammuelSanes,2011-06-07T00:00:00Z,312738347,male,United States of America,1964-01-10T00:00:00Z,56.0,,Democratic Party of the Virgin Islands
Sander Levin,RepSandyLevin,2009-03-21T00:00:00Z,25781141,male,United States of America,1931-09-06T00:00:00Z,89.0,,Democratic Party
Sanford Bishop,SanfordBishop,2011-02-08T00:00:00Z,249410485,male,United States of America,1947-02-04T00:00:00Z,73.0,,Democratic Party
Sannie Overly,SannieO,2012-01-14T00:00:00Z,464247020,female,United States of America,1966-07-02T00:00:00Z,54.0,,Democratic Party
Sara Gideon,SaraGideon,2019-06-14T00:00:00Z,1139607716941500417,female,United States of America,1971-12-04T00:00:00Z,48.0,saragideonme,Democratic Party
Sarah Davis,SarahforHD134,,,female,United States of America,1976-05-18T00:00:00Z,44.0,,Republican Party
Sarah McBride,SarahEMcBride,2011-03-25T00:00:00Z,272191896,transgender female,United States of America,1990-08-09T00:00:00Z,30.0,sarahemcbride,Democratic Party
Sarah Palin,SarahPalinUSA,2009-08-13T00:00:00Z,65493023,female,United States of America,1964-02-11T00:00:00Z,56.0,,Republican Party
Sarah Peake,skpeake,,,female,United States of America,1957-10-04T00:00:00Z,63.0,,Democratic Party
Sarah Sanders,SHSanders45,2007-04-01T00:00:00Z,823693635564802048,female,United States of America,1982-08-13T00:00:00Z,38.0,,Republican Party
Sarah Sanders,SHSanders45,2017-01-23T00:00:00Z,823693635564802048,female,United States of America,1982-08-13T00:00:00Z,38.0,,Republican Party
Satya Rhodes-Conway,src2,2018-03-21T00:00:00Z,976268847299821569,female,United States of America,1971-01-01T00:00:00Z,49.0,satyaformadison,Democratic Party
Satya Rhodes-Conway,satyaformadison,2018-03-21T00:00:00Z,976268847299821569,female,United States of America,1971-01-01T00:00:00Z,49.0,satyaformadison,Democratic Party
Satya Rhodes-Conway,src2,2008-11-24T00:00:00Z,17586577,female,United States of America,1971-01-01T00:00:00Z,49.0,satyaformadison,Democratic Party
Satya Rhodes-Conway,satyaformadison,2008-11-24T00:00:00Z,17586577,female,United States of America,1971-01-01T00:00:00Z,49.0,satyaformadison,Democratic Party
Saxby Chambliss,SaxbyChambliss,2012-03-27T00:00:00Z,538185166,male,United States of America,1943-11-10T00:00:00Z,77.0,,Republican Party
Scott Brown,SenScottBrown,2009-03-26T00:00:00Z,26820275,male,United States of America,1959-09-12T00:00:00Z,61.0,,Republican Party
Scott DesJarlais,DesJarlaisTN04,2011-01-07T00:00:00Z,235312723,male,United States of America,1964-02-21T00:00:00Z,56.0,desjarlaistn04,Republican Party
Scott Garrett,RepGarrett,2012-11-20T00:00:00Z,960696949,male,United States of America,1959-07-09T00:00:00Z,61.0,repscottgarrett,Republican Party
Scott Gottlieb,ScottGottliebMD,2009-05-15T00:00:00Z,40156330,male,United States of America,1972-06-11T00:00:00Z,48.0,scottgottliebmd,Republican Party
Scott Holcomb,RepScottHolcomb,2010-12-24T00:00:00Z,230217212,male,United States of America,1972-11-02T00:00:00Z,48.0,,Democratic Party
Scott Newman,SenatorNewmanMN,2014-05-21T00:00:00Z,2512716446,male,United States of America,1947-01-14T00:00:00Z,73.0,,Republican Party
Scott Newman,SenatorNewmanMN,2014-05-21T00:00:00Z,2512716446,male,United States of America,1947-01-14T00:00:00Z,73.0,,Republican Party of Minnesota
Scott Perry,RepScottPerry,2009-01-08T00:00:00Z,18773159,male,United States of America,1962-05-27T00:00:00Z,58.0,repscottperry,Republican Party
Scott Peters,ScottPetersSD,2011-05-03T00:00:00Z,292594517,male,United States of America,1958-06-17T00:00:00Z,62.0,repscottpeters,Democratic Party
Scott Peters,RepScottPeters,2011-05-03T00:00:00Z,292594517,male,United States of America,1958-06-17T00:00:00Z,62.0,repscottpeters,Democratic Party
Scott Peters,ScottPetersSD,2013-01-30T00:00:00Z,1135486501,male,United States of America,1958-06-17T00:00:00Z,62.0,repscottpeters,Democratic Party
Scott Peters,RepScottPeters,2013-01-30T00:00:00Z,1135486501,male,United States of America,1958-06-17T00:00:00Z,62.0,repscottpeters,Democratic Party
Scott Pruitt,EPAScottPruitt,2017-02-01T00:00:00Z,,male,United States of America,1968-05-09T00:00:00Z,52.0,,Republican Party
